"","Cell","sum(betweenness)"
"9001",9001,444054.194198525
"9002",9002,650083.248360848
"9003",9003,854071.372212286
"9004",9004,976371.731183418
"9005",9005,1078885.51313954
"9006",9006,1197233.92322133
"9007",9007,1279812.26347287
"9008",9008,858092.887250017
"9009",9009,787938.302725208
"9010",9010,753965.164142586
"9011",9011,758643.127798636
"9012",9012,766822.361267505
"9013",9013,783771.094401423
"9014",9014,798100.606832686
"9015",9015,825660.860309942
"9016",9016,842629.190260433
"9017",9017,866342.086317425
"9018",9018,887238.925941846
"9019",9019,911216.738212737
"9020",9020,940753.10390535
"9021",9021,957558.615194594
"9022",9022,982523.903668298
"9023",9023,1050313.654704
"9024",9024,1036187.10577811
"9025",9025,1081547.01594954
"9026",9026,1123439.70472771
"9027",9027,1354416.06440658
"9028",9028,4856881.89042257
"9029",9029,1372245.57190858
"9030",9030,2377202.6297009
"9031",9031,2442473.06557066
"9032",9032,938580
"9033",9033,502506
"9034",9034,663210.5
"9035",9035,477261
"9036",9036,804977
"9037",9037,1139483
"9038",9038,7678612.58333333
"9039",9039,56622550
"9040",9040,2127969
"9041",9041,1584941
"9042",9042,567558
"9043",9043,603885
"9044",9044,690577
"9045",9045,602900
"9046",9046,636750
"9047",9047,665798
"9048",9048,757503
"9049",9049,772814
"9050",9050,834247
"9051",9051,1083210
"9052",9052,36023960
"9053",9053,10488987
"9054",9054,3025037
"9055",9055,3781121
"9056",9056,2306600
"9057",9057,2281382
"9058",9058,2024112
"9059",9059,1252607
"9060",9060,1510275
"9061",9061,1847915
"9062",9062,4453493
"9063",9063,1618305
"9064",9064,2289232
"9065",9065,1703813
"9066",9066,1376858
"9067",9067,1825592
"9068",9068,1857852
"9069",9069,2155992
"9070",9070,1788732
"9071",9071,2662155
"9072",9072,1956115
"9073",9073,4877628
"9074",9074,2866005
"9075",9075,2368099
"9076",9076,4251293
"9077",9077,9338403
"9078",9078,2446465
"9079",9079,903341
"9080",9080,7344637
"9081",9081,1322951
"9082",9082,1299456
"9083",9083,1271493
"9084",9084,773653
"9085",9085,1148459.5
"9086",9086,1615923
"9087",9087,1032781.70833333
"9088",9088,752062.25
"9089",9089,652909.541666667
"9090",9090,549590.166666667
"9091",9091,513527
"9092",9092,479952
"9093",9093,457065
"9094",9094,975800
"9095",9095,639510
"9096",9096,1366733
"9097",9097,824203
"9098",9098,1216487.91171802
"9099",9099,1575177.19891689
"9100",9100,6480445.30603171
"9101",9101,414375.315479708
"9102",9102,617260.386094688
"9103",9103,789939.478995085
"9104",9104,871005.556165268
"9105",9105,956606.949236382
"9106",9106,1056078.05611052
"9107",9107,1083156.61289092
"9108",9108,769059.8660027
"9109",9109,719471.450071015
"9110",9110,690612.674758538
"9111",9111,703782.329058878
"9112",9112,722913.154490924
"9113",9113,742529.006062771
"9114",9114,759995.499017547
"9115",9115,789150.369271019
"9116",9116,809835.734453177
"9117",9117,836982.156359617
"9118",9118,862024.091802183
"9119",9119,889514.43281911
"9120",9120,915654.343287424
"9121",9121,945652.738475687
"9122",9122,978117.134257131
"9123",9123,1013937.82294682
"9124",9124,1033136.55828295
"9125",9125,3594858.80130632
"9126",9126,3637133.48076687
"9127",9127,3634119.60761049
"9128",9128,2044698.19575087
"9129",9129,1259174.62891875
"9130",9130,1303732.86648316
"9131",9131,3083708.75963759
"9132",9132,3457949
"9133",9133,3564481.33333333
"9134",9134,3481825.66666667
"9135",9135,3117210
"9136",9136,3367370
"9137",9137,3421457
"9138",9138,3442121.16666667
"9139",9139,9294632
"9140",9140,57206747
"9141",9141,1846135
"9142",9142,635860
"9143",9143,646530
"9144",9144,631116
"9145",9145,582266
"9146",9146,694610
"9147",9147,797394
"9148",9148,861594
"9149",9149,869295
"9150",9150,939510
"9151",9151,35913534
"9152",9152,10096498
"9153",9153,1984581
"9154",9154,3033137.41666667
"9155",9155,1837386.58333333
"9156",9156,1964036
"9157",9157,2189457
"9158",9158,1930735
"9159",9159,1752701
"9160",9160,1822100
"9161",9161,1857517
"9162",9162,3715346
"9163",9163,2352517
"9164",9164,1836411
"9165",9165,1041646
"9166",9166,2196641
"9167",9167,1733482
"9168",9168,2255290
"9169",9169,2896765
"9170",9170,3427872
"9171",9171,3005316
"9172",9172,2221742
"9173",9173,3285345
"9174",9174,1646747
"9175",9175,2331252
"9176",9176,4120857
"9177",9177,8174821
"9178",9178,2509334
"9179",9179,1556150
"9180",9180,829824
"9181",9181,7297501
"9182",9182,1242573
"9183",9183,1314517
"9184",9184,1239632.5
"9185",9185,622410
"9186",9186,1646163.16666667
"9187",9187,976064.25
"9188",9188,690351.75
"9189",9189,610244.166666667
"9190",9190,524150.5
"9191",9191,486715
"9192",9192,452640
"9193",9193,429823
"9194",9194,740741
"9195",9195,728732
"9196",9196,1457593
"9197",9197,840416
"9198",9198,1541793.03804332
"9199",9199,1389017.25404871
"9200",9200,6483681.45790804
"9201",9201,383230.895759245
"9202",9202,575746.568515314
"9203",9203,715455.231717395
"9204",9204,770013.233445304
"9205",9205,849676.43303816
"9206",9206,918639.335641811
"9207",9207,902057.855792683
"9208",9208,683404.355572707
"9209",9209,648009.119945172
"9210",9210,627423.345324456
"9211",9211,649384.403721535
"9212",9212,671756.611435544
"9213",9213,694464.101443329
"9214",9214,715626.147332211
"9215",9215,748018.950728555
"9216",9216,772298.924709441
"9217",9217,801426.029528432
"9218",9218,828203.831331562
"9219",9219,858208.809947275
"9220",9220,890410.071630537
"9221",9221,3639447.98374135
"9222",9222,3936519.26030717
"9223",9223,3977673.45531252
"9224",9224,5052047.58261644
"9225",9225,2668162.36919148
"9226",9226,2716196.56143679
"9227",9227,2956223.16704955
"9228",9228,3890942.57577453
"9229",9229,3433969.36888501
"9230",9230,3722729.53228611
"9231",9231,4011848.36516718
"9232",9232,3761985
"9233",9233,3699851
"9234",9234,3656493
"9235",9235,4107011
"9236",9236,4089010
"9237",9237,4345206
"9238",9238,4909764.25
"9239",9239,6847442
"9240",9240,10557057
"9241",9241,62192956
"9242",9242,39412427
"9243",9243,39355757
"9244",9244,39265175
"9245",9245,39255766
"9246",9246,39247574
"9247",9247,38833505
"9248",9248,38834343
"9249",9249,38785464
"9250",9250,39342402
"9251",9251,10345798
"9252",9252,5516530
"9253",9253,3735562.66666667
"9254",9254,2240651.33333333
"9255",9255,1951036
"9256",9256,2518964
"9257",9257,2112736
"9258",9258,1879563
"9259",9259,2833264
"9260",9260,2564634
"9261",9261,2392889
"9262",9262,3981118
"9263",9263,2147254
"9264",9264,1520643
"9265",9265,1852775
"9266",9266,2406567
"9267",9267,1492702
"9268",9268,1323995
"9269",9269,1975355
"9270",9270,2026600
"9271",9271,2679088
"9272",9272,2403780
"9273",9273,2257072
"9274",9274,2352680
"9275",9275,1964124
"9276",9276,2422146
"9277",9277,5762638
"9278",9278,4233707
"9279",9279,1773620
"9280",9280,1572248
"9281",9281,822910
"9282",9282,7327791
"9283",9283,1285699
"9284",9284,1335096
"9285",9285,1154295.5
"9286",9286,1167487
"9287",9287,958599.791666667
"9288",9288,707062.5
"9289",9289,639038.958333333
"9290",9290,539777.083333333
"9291",9291,468232
"9292",9292,434146
"9293",9293,518900
"9294",9294,726467
"9295",9295,633679
"9296",9296,1697424
"9297",9297,904645
"9298",9298,1982742.9951773
"9299",9299,1124087.01807089
"9300",9300,6522771.0700851
"9301",9301,349282.988717175
"9302",9302,525904.976453303
"9303",9303,630069.201831362
"9304",9304,668445.580381825
"9305",9305,731746.288371401
"9306",9306,770506.376333074
"9307",9307,746097.136217562
"9308",9308,604467.594300356
"9309",9309,588200.543139385
"9310",9310,590153.173096191
"9311",9311,634723.552526023
"9312",9312,686930.375925574
"9313",9313,750200.024568094
"9314",9314,826190.058334593
"9315",9315,932199.357547461
"9316",9316,1066055.87643079
"9317",9317,1263026.17091252
"9318",9318,1558065.38216604
"9319",9319,2049037.2840142
"9320",9320,3086575.47563167
"9321",9321,634503.974143719
"9322",9322,1164195.90637964
"9323",9323,1426033.29892566
"9324",9324,453511.799105201
"9325",9325,506169.346792341
"9326",9326,593505.19407035
"9327",9327,1428383.28860956
"9328",9328,691925.270592051
"9329",9329,1245654.22906561
"9330",9330,949533.56791563
"9331",9331,949251.495040033
"9332",9332,1033488
"9333",9333,880200
"9334",9334,1065837
"9335",9335,1110340
"9336",9336,1189662
"9337",9337,1389230
"9338",9338,2196088
"9339",9339,3889681
"9340",9340,3668742.11666667
"9341",9341,7987033
"9342",9342,25755133
"9343",9343,25840564
"9344",9344,25830175
"9345",9345,26013192
"9346",9346,25927532
"9347",9347,26097740
"9348",9348,26152750
"9349",9349,26265485
"9350",9350,31168432
"9351",9351,26320422
"9352",9352,27027835
"9353",9353,26118070
"9354",9354,25862691
"9355",9355,26506650
"9356",9356,26479678
"9357",9357,35244899
"9358",9358,26629806
"9359",9359,26064906
"9360",9360,10680102
"9361",9361,10457587
"9362",9362,10336155
"9363",9363,8865552
"9364",9364,8860431
"9365",9365,7750433
"9366",9366,7707091
"9367",9367,6910417
"9368",9368,7017440
"9369",9369,7497994
"9370",9370,8316702
"9371",9371,5160276
"9372",9372,3560064.84297338
"9373",9373,4300237.44038471
"9374",9374,2864112.45279906
"9375",9375,2056662
"9376",9376,2737567
"9377",9377,5019694
"9378",9378,4005832
"9379",9379,1923119
"9380",9380,2177270
"9381",9381,1938329
"9382",9382,1331945
"9383",9383,7794723
"9384",9384,1540206
"9385",9385,1340315
"9386",9386,1631123
"9387",9387,512644
"9388",9388,717232.666666667
"9389",9389,736365.333333333
"9390",9390,638550
"9391",9391,528786
"9392",9392,467843
"9393",9393,606766
"9394",9394,922156
"9395",9395,689221
"9396",9396,1897068
"9397",9397,2057697
"9398",9398,1154458.76536888
"9399",9399,1138255.66632423
"9400",9400,6576266.06830688
"9401",9401,312215.089650412
"9402",9402,465703.427877531
"9403",9403,538161.746068088
"9404",9404,567478.821900734
"9405",9405,612512.334367664
"9406",9406,620403.293899818
"9407",9407,601642.751969555
"9408",9408,514281.844751513
"9409",9409,505993.200896907
"9410",9410,516721.740544469
"9411",9411,561717.424693762
"9412",9412,613402.325198322
"9413",9413,675785.131894001
"9414",9414,750931.58140923
"9415",9415,856273.466658881
"9416",9416,974320.670504459
"9417",9417,1106781.79620601
"9418",9418,1237298.53615985
"9419",9419,1336292.14117449
"9420",9420,567264.391943168
"9421",9421,1096798.93353328
"9422",9422,514018.905850645
"9423",9423,460122.912388596
"9424",9424,449459.175846844
"9425",9425,473527.773451767
"9426",9426,1132980.46098907
"9427",9427,704973.914879197
"9428",9428,810244.482335254
"9429",9429,689992.13893438
"9430",9430,669856.620614058
"9431",9431,631907.962055976
"9432",9432,562946
"9433",9433,549994
"9434",9434,546025
"9435",9435,543182
"9436",9436,588593
"9437",9437,646035
"9438",9438,1205937
"9439",9439,1446146
"9440",9440,2975341.88333333
"9441",9441,1975409
"9442",9442,5614784
"9443",9443,1839531
"9444",9444,1982422
"9445",9445,1900856
"9446",9446,1913514
"9447",9447,1966975
"9448",9448,2069712
"9449",9449,6807677
"9450",9450,2366533
"9451",9451,2863307
"9452",9452,2592838
"9453",9453,1941805
"9454",9454,1953955
"9455",9455,2621704
"9456",9456,1716094
"9457",9457,1979582
"9458",9458,2427912
"9459",9459,2527037
"9460",9460,18296433
"9461",9461,17591934
"9462",9462,16889387
"9463",9463,15219588
"9464",9464,14914529
"9465",9465,14012998
"9466",9466,13757280
"9467",9467,13179923
"9468",9468,9478072.2647474
"9469",9469,6529899.78246408
"9470",9470,8674002.18760094
"9471",9471,2303609.1631453
"9472",9472,3127047.74694639
"9473",9473,2175029.92800805
"9474",9474,1644049.38272619
"9475",9475,1362637
"9476",9476,2571206
"9477",9477,3414290
"9478",9478,4385567
"9479",9479,1557307
"9480",9480,1517585
"9481",9481,2021758
"9482",9482,1573138
"9483",9483,909169
"9484",9484,7502870
"9485",9485,1261932
"9486",9486,1584835
"9487",9487,910146
"9488",9488,782807
"9489",9489,723808
"9490",9490,668112
"9491",9491,555200
"9492",9492,481012
"9493",9493,640900
"9494",9494,819102
"9495",9495,870278
"9496",9496,3492253
"9497",9497,818898
"9498",9498,1248399.79266002
"9499",9499,7678785.41331962
"9500",9500,120172.710687033
"9501",9501,270286.70108857
"9502",9502,396923.631735089
"9503",9503,441803.184118666
"9504",9504,466466.786718943
"9505",9505,489397.705797219
"9506",9506,492080.448375319
"9507",9507,486474.650264616
"9508",9508,439414.412874051
"9509",9509,440824.413685267
"9510",9510,463297.570179165
"9511",9511,512567.142387012
"9512",9512,568725.435862135
"9513",9513,633390.71091145
"9514",9514,700489.486241625
"9515",9515,766494.285522775
"9516",9516,812392.473213222
"9517",9517,839302.670107101
"9518",9518,821638.797186002
"9519",9519,505089.572466749
"9520",9520,697819.370991263
"9521",9521,692979.711855865
"9522",9522,482026.936751946
"9523",9523,435827.250834763
"9524",9524,484174.678512622
"9525",9525,1083406.74468378
"9526",9526,510169.911199782
"9527",9527,789691.000321398
"9528",9528,655779.731116338
"9529",9529,675762.579899961
"9530",9530,664485.027269693
"9531",9531,638943.137390746
"9532",9532,609660
"9533",9533,648668
"9534",9534,689916
"9535",9535,715947
"9536",9536,770964
"9537",9537,829522
"9538",9538,1463908
"9539",9539,1157209
"9540",9540,1931825
"9541",9541,2652969
"9542",9542,2192935
"9543",9543,5397591
"9544",9544,3429678
"9545",9545,3409006
"9546",9546,3437508
"9547",9547,3536445
"9548",9548,6218989
"9549",9549,2304576
"9550",9550,2146170
"9551",9551,1531727
"9552",9552,2348174
"9553",9553,1550628
"9554",9554,1966827
"9555",9555,1463267
"9556",9556,1372726
"9557",9557,1337581
"9558",9558,1755524
"9559",9559,2216146
"9560",9560,2135737
"9561",9561,1564837
"9562",9562,1915518
"9563",9563,2396285
"9564",9564,2496959
"9565",9565,1639831
"9566",9566,1733182
"9567",9567,1959198.04003054
"9568",9568,5927377.70839757
"9569",9569,6749522.95357727
"9570",9570,4992484.99819975
"9571",9571,5210863.70226865
"9572",9572,1572395.14343248
"9573",9573,1959449.45733161
"9574",9574,1186414
"9575",9575,1411186
"9576",9576,2420893
"9577",9577,2732045
"9578",9578,2129028
"9579",9579,2610310
"9580",9580,1795880
"9581",9581,1531805
"9582",9582,1691864
"9583",9583,1660893
"9584",9584,800191
"9585",9585,7309734
"9586",9586,1088806
"9587",9587,1546349
"9588",9588,863624
"9589",9589,857726
"9590",9590,772266
"9591",9591,658885
"9592",9592,578677
"9593",9593,734725
"9594",9594,934913
"9595",9595,2704704
"9596",9596,2184829
"9597",9597,887645
"9598",9598,8811782
"9599",9599,301730.337729719
"9600",9600,109417.578936944
"9601",9601,223623.624157168
"9602",9602,322013.497941204
"9603",9603,348099.790516028
"9604",9604,363418.907055497
"9605",9605,371703.785559569
"9606",9606,385385.661310165
"9607",9607,387561.21530556
"9608",9608,370944.066204551
"9609",9609,380132.373403381
"9610",9610,413216.967796802
"9611",9611,462235.057081788
"9612",9612,511489.800473784
"9613",9613,555246.987596717
"9614",9614,582980.218961961
"9615",9615,600990.672293276
"9616",9616,600520.227430657
"9617",9617,581277.078552296
"9618",9618,444510.27158581
"9619",9619,535798.895942498
"9620",9620,556511.881384375
"9621",9621,550752.789745366
"9622",9622,455790.496089482
"9623",9623,450949.143351883
"9624",9624,715230.691888313
"9625",9625,722039.904135215
"9626",9626,638172.19265797
"9627",9627,623903.422344566
"9628",9628,648624.485896233
"9629",9629,686524.495876752
"9630",9630,700120.803734137
"9631",9631,690732.297181322
"9632",9632,705016.666666667
"9633",9633,760061.666666667
"9634",9634,795631.333333333
"9635",9635,856313
"9636",9636,891503
"9637",9637,1133236
"9638",9638,1258073
"9639",9639,1630051
"9640",9640,1775039
"9641",9641,1626965
"9642",9642,1397450
"9643",9643,1455466
"9644",9644,3134872
"9645",9645,1856688
"9646",9646,2264561.86580387
"9647",9647,4044515.92231609
"9648",9648,1894348
"9649",9649,1560657
"9650",9650,1414404
"9651",9651,1953817
"9652",9652,1290897
"9653",9653,1292944
"9654",9654,1252617
"9655",9655,1285519
"9656",9656,1312737
"9657",9657,1818662
"9658",9658,2023995
"9659",9659,1636223
"9660",9660,832448
"9661",9661,1273681
"9662",9662,1475773
"9663",9663,1857504
"9664",9664,1693479
"9665",9665,1529052
"9666",9666,1856647.72545147
"9667",9667,1354645.16252697
"9668",9668,1670426.8531077
"9669",9669,3246739.59289606
"9670",9670,4720718.99567788
"9671",9671,5307838.47085555
"9672",9672,5832647.155095
"9673",9673,1374682.93724714
"9674",9674,1105187
"9675",9675,1045329
"9676",9676,3023917
"9677",9677,1915281
"9678",9678,855754
"9679",9679,2012665
"9680",9680,3308807.8
"9681",9681,1353061
"9682",9682,1177301
"9683",9683,1930791
"9684",9684,1577299
"9685",9685,639480
"9686",9686,7219400
"9687",9687,1019808
"9688",9688,1485760
"9689",9689,842623
"9690",9690,750572
"9691",9691,664351
"9692",9692,596918
"9693",9693,758613
"9694",9694,3274814
"9695",9695,569158
"9696",9696,2306222
"9697",9697,9504563
"9698",9698,402135
"9699",9699,283840.183964439
"9700",9700,99361.816035562
"9701",9701,169866.496386835
"9702",9702,238995.856152557
"9703",9703,250679.260877841
"9704",9704,252811.841820512
"9705",9705,272003.061933089
"9706",9706,289363.159149895
"9707",9707,298291.606376592
"9708",9708,302537.849207187
"9709",9709,318474.595347189
"9710",9710,351621.480770382
"9711",9711,387538.529318263
"9712",9712,415374.11987019
"9713",9713,432722.139768141
"9714",9714,439105.351366219
"9715",9715,442560.773804989
"9716",9716,434288.055095336
"9717",9717,383865.542220995
"9718",9718,433139.608059724
"9719",9719,454661.974875316
"9720",9720,483799.8735925
"9721",9721,474489.423874802
"9722",9722,433454.389810943
"9723",9723,570800.010255593
"9724",9724,599093.035397595
"9725",9725,627142.71743915
"9726",9726,618433.015790871
"9727",9727,605730.71564162
"9728",9728,632327.100425799
"9729",9729,677761.853058364
"9730",9730,700356.751177441
"9731",9731,713170.811466326
"9732",9732,756725.9
"9733",9733,813163.516666667
"9734",9734,863854.383333333
"9735",9735,927733.333333333
"9736",9736,1024510
"9737",9737,970209
"9738",9738,1677175
"9739",9739,1275957
"9740",9740,1694784
"9741",9741,1233733
"9742",9742,1434238
"9743",9743,1446321
"9744",9744,1464771
"9745",9745,3094009.58946258
"9746",9746,3488129.28190394
"9747",9747,1828207.81227732
"9748",9748,1532749.46904762
"9749",9749,1432492
"9750",9750,1384437
"9751",9751,1833164
"9752",9752,1307371
"9753",9753,1262985
"9754",9754,1301888
"9755",9755,1307300
"9756",9756,1334521
"9757",9757,2007971
"9758",9758,1595349
"9759",9759,601643
"9760",9760,622510
"9761",9761,903218
"9762",9762,1495781
"9763",9763,1633445
"9764",9764,1896066
"9765",9765,2165509
"9766",9766,2473407.24946416
"9767",9767,1931593.67165368
"9768",9768,1947056.67774013
"9769",9769,1740390.02950263
"9770",9770,2118272.24338031
"9771",9771,3268370.1642055
"9772",9772,5045879.73106156
"9773",9773,9230062.74193355
"9774",9774,8281486
"9775",9775,8353109
"9776",9776,9807000
"9777",9777,12566698
"9778",9778,7172595
"9779",9779,8049513.8
"9780",9780,11201294
"9781",9781,10009772
"9782",9782,10181616
"9783",9783,10564368
